"","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"BFA_16",0,0.0889798280862727,0.0854289911160313,0.082399110777826,0.0795262320130267,0.574600010614775,0.551877627070707,0.532364092919082,0.513853870838172,0.789302639039518,0.759023582810378,0.731979903838538,0.70648656446764,0.910054006838572,0.874868576657559,0.843887930355946,0.81308487376618,0.928219071219255,0.89172418604195,0.859526054854451,0.828568713747236,0.922473222926815,0.885309508180627,0.852710213416127,0.821695007327899,0.791337256526136,0.760806640046012,0.731540731116495,0.70366558898975,0.67674073182557,0.650947473365396,0.623138636830507,0.597240883996414,0.572862368067663,0.549202057593776,0.525838455430719,0.501417778004992,0.47777146163678,0.455007033130671,0.433289993123866,0.412330659738775,0.39112497439705,0.371631689997465,0.353175211085536,0.33552856415764,0.318535938409616,0.301899554468498,0.286330116128751,0.301356551973459,0.299538204287359,0.285701736625523,0.301203354439285,0.319205847805648,0.318298776712714,0.319195359126817,0.321941444145624,0.329623538485194,0.31046438909993,0.294908187175039,0.280532943113789,0.274935063330918,0.279537693262878,0.280978231709416,0.286711339578223,0.298575100993403,0.314180579274408,0.334451053527724,0.354988344257562,0.374863630259532,0.995902924040886,0.993358449890293,0.985924004706187,0.979517676542943,0.975715153398117,0.972380914818785,0.968964521594138,0.965601871478027,0.962389594508861,0.959341233207996,0.956436572069692,0.953642186275734,0.950869862264431,0.948258173955003,0.945779446470094,0.943405133857901,0.941100715026828,0.938840956036466,0.936689142066356,0.934639245934928,0.932673936341639,0.930766487191199,0.928904005259965,0.927132983875105,0.92544894929268,0.923822188349145,0.922253768339965,0.920707723883844,0.919240517029304,0.917839235445035,0.916490418307714,0.915182383741587,0.913883139568318,0.912645132228718,0.91146952348873,0.910322354287502,0.909211850927058,0.908107616343895,0.907039607165976,0.906027467632524,0.905044742475725,0.904087075597917,0.876753579748354,0.853854145705029,0.832607473599622,0.812929609444874,0.792687120470999,0.772865668326651,0.753716883273055,0.735181142516848,0.717172893481964,0.69970807009164,0.682457412309068,0.665738690334927,0.649488456296411,0.633726128215319,0.618386042801397,0.603207947540777,0.588471972110583,0.574145747203958,0.560206590450932,0.546629324133992,0.533161576138157,0.52003690057316,0.507272157165049,0.49481409506332,0.482699519794808,0.470646225751292,0.458919871569915,0.447489299306571,0.436310205303817,0.425395085648646,0.414529793365471,0.403888038815465,0.393485279319546,0.383283454237808,0.373341659826892,0.363368130733974,0.353621340672047,0.344075317845364,0.334721625537,0.325547139605203,0.316365677284665,0.307337685941222,0.298483922985945,0.289786026293331,0.281264491276314,0.272684673924876,0.264257516946314,0.255932476217714,0.247788631234903,0.239782160056576
"BFA_17",0,0.0889798280862727,0.0854289911160313,0.082399110777826,0.0795262320130267,0.574600010614775,0.551877627070707,0.532364092919082,0.513853870838172,0.789302639039518,0.759023582810378,0.731979903838538,0.70648656446764,0.910054006838572,0.874868576657559,0.843887930355946,0.81308487376618,0.928219071219255,0.89172418604195,0.859526054854451,0.828568713747236,0.922473222926815,0.885309508180627,0.852710213416127,0.821695007327899,0.791337256526136,0.760806640046012,0.731540731116495,0.70366558898975,0.67674073182557,0.650947473365396,0.623138636830507,0.597240883996414,0.572862368067663,0.549202057593776,0.525838455430718,0.501417778004992,0.47777146163678,0.455007033130671,0.433289993123865,0.412330659738775,0.39112497439705,0.371631689997465,0.353175211085536,0.33552856415764,0.318535938409616,0.301899554468498,0.28633011612875,0.301356551973459,0.299538204287359,0.285701736625523,0.301203354439285,0.319205847805648,0.318298776712714,0.319195359126817,0.321941444145623,0.329623538485194,0.31046438909993,0.294908187175039,0.280532943113789,0.274935063330918,0.279537693262878,0.280978231709416,0.286711339578223,0.298575100993403,0.314180579274408,0.334451053527724,0.354988344257562,0.374863630259532,0.995902924040886,0.993358449890293,0.985924004706187,0.979517676542943,0.975715153398117,0.972380914818785,0.968964521594138,0.965601871478027,0.962389594508861,0.959341233207997,0.956436572069692,0.953642186275734,0.950869862264431,0.948258173955003,0.945779446470094,0.943405133857902,0.941100715026828,0.938840956036466,0.936689142066356,0.934639245934928,0.932673936341639,0.930766487191199,0.928904005259965,0.927132983875105,0.92544894929268,0.923822188349145,0.922253768339965,0.920707723883844,0.919240517029304,0.917839235445036,0.916490418307714,0.915182383741587,0.913883139568318,0.912645132228718,0.911469523488731,0.910322354287502,0.909211850927058,0.908107616343895,0.907039607165976,0.906027467632524,0.905044742475725,0.904087075597917,0.876753579748354,0.853854145705029,0.832607473599622,0.812929609444874,0.792687120470999,0.772865668326651,0.753716883273055,0.735181142516848,0.717172893481964,0.69970807009164,0.682457412309068,0.665738690334927,0.649488456296411,0.63372612821532,0.618386042801397,0.603207947540777,0.588471972110583,0.574145747203958,0.560206590450932,0.546629324133992,0.533161576138157,0.52003690057316,0.507272157165049,0.49481409506332,0.482699519794808,0.470646225751292,0.458919871569915,0.447489299306571,0.436310205303817,0.425395085648646,0.414529793365471,0.403888038815464,0.393485279319546,0.383283454237809,0.373341659826892,0.363368130733974,0.353621340672047,0.344075317845364,0.334721625537,0.325547139605203,0.316365677284665,0.307337685941222,0.298483922985945,0.289786026293331,0.281264491276314,0.272684673924876,0.264257516946314,0.255932476217714,0.247788631234903,0.239782160056575
"BFA_18",0,0.0889798280862727,0.0854289911160313,0.082399110777826,0.0795262320130267,0.574600010614775,0.551877627070707,0.532364092919082,0.513853870838172,0.789302639039518,0.759023582810378,0.731979903838538,0.70648656446764,0.910054006838572,0.874868576657559,0.843887930355947,0.81308487376618,0.928219071219255,0.89172418604195,0.859526054854451,0.828568713747235,0.922473222926815,0.885309508180627,0.852710213416127,0.821695007327899,0.791337256526136,0.760806640046012,0.731540731116495,0.70366558898975,0.67674073182557,0.650947473365396,0.623138636830507,0.597240883996414,0.572862368067663,0.549202057593776,0.525838455430718,0.501417778004992,0.47777146163678,0.455007033130671,0.433289993123866,0.412330659738775,0.39112497439705,0.371631689997465,0.353175211085536,0.33552856415764,0.318535938409616,0.301899554468498,0.286330116128751,0.301356551973459,0.299538204287359,0.285701736625523,0.301203354439285,0.319205847805648,0.318298776712714,0.319195359126818,0.321941444145624,0.329623538485194,0.31046438909993,0.294908187175039,0.280532943113789,0.274935063330918,0.279537693262878,0.280978231709416,0.286711339578223,0.298575100993403,0.979425417378232,0.97289920504585,0.969229091321698,0.9660809151149,0.964008818124033,0.96277614388665,0.95649406575964,0.951092112727375,0.948265231018231,0.945863581043341,0.943359397180472,0.940857395412733,0.938471361896447,0.936208896234094,0.934058140288194,0.932008280711281,0.929973531012456,0.928039763475642,0.926205038870581,0.924458807377546,0.922780217811271,0.921142390284449,0.919566499550629,0.918064448870625,0.916634735390874,0.915259480802666,0.913922083286165,0.91263663629473,0.911417181078136,0.910241323124626,0.909120835807002,0.908017432520589,0.906961542354135,0.9059508050782,0.904984701007145,0.904054932465507,0.903133374594971,0.902247804316334,0.901405290466527,0.900586276943264,0.899801437648371,0.899020775054282,0.89825664717963,0.897532651469012,0.896833470967414,0.896158499410793,0.869106180808694,0.846469166601889,0.825474654696161,0.80604286983815,0.78604758648981,0.766473307873534,0.747554683667504,0.729237549765327,0.711446418353123,0.694202465634951,0.677169333214309,0.660652491633195,0.644598451203227,0.629028348124028,0.61388504358093,0.59890361068671,0.58435098917339,0.57019943303477,0.556435521805645,0.543037265845861,0.529749682954104,0.516794488646715,0.504191871463624,0.491896145811288,0.479946744548934,0.46806172286067,0.456492082729925,0.445213944326725,0.434185197322017,0.423424646937698,0.412711339050388,0.402215321256309,0.391948510575013,0.38188231309664,0.372077798759484,0.362229193607927,0.352603944442239,0.343174843525359,0.333928461105721,0.324859854062864,0.315766749913376,0.306828636716079,0.29804946198398,0.289424897577613,0.280970862700594,0.272433298130169,0.264049265428352,0.255765403372004,0.247658083098877,0.239683300103344
"BFA_19",0,0.0889798280862727,0.0854289911160313,0.082399110777826,0.0795262320130267,0.574600010614775,0.551877627070707,0.532364092919082,0.513853870838172,0.789302639039518,0.759023582810378,0.731979903838538,0.70648656446764,0.910054006838572,0.874868576657559,0.843887930355946,0.81308487376618,0.928219071219255,0.89172418604195,0.859526054854451,0.828568713747236,0.922473222926815,0.885309508180627,0.852710213416127,0.821695007327899,0.791337256526136,0.760806640046012,0.731540731116495,0.70366558898975,0.67674073182557,0.650947473365396,0.623138636830507,0.597240883996414,0.572862368067663,0.549202057593776,0.525838455430718,0.501417778004992,0.47777146163678,0.455007033130671,0.433289993123865,0.412330659738775,0.39112497439705,0.371631689997465,0.353175211085536,0.33552856415764,0.318535938409616,0.301899554468498,0.286330116128751,0.301356551973459,0.299538204287359,0.285701736625523,0.301203354439285,0.319205847805648,0.318298776712714,0.319195359126817,0.321941444145624,0.329623538485194,0.31046438909993,0.294908187175039,0.280532943113789,0.274935063330918,0.279537693262878,0.280978231709416,0.286711339578223,0.298575100993403,0.314180579274408,0.334451053527724,0.354988344257562,0.374863630259532,0.995902924040886,0.993358449890293,0.985924004706187,0.979517676542943,0.975715153398117,0.972380914818786,0.968964521594138,0.965601871478027,0.962389594508861,0.959341233207997,0.956436572069692,0.953642186275734,0.950869862264431,0.948258173955004,0.945779446470094,0.943405133857901,0.941100715026828,0.938840956036466,0.936689142066356,0.934639245934928,0.932673936341639,0.930766487191199,0.928904005259965,0.927132983875105,0.92544894929268,0.923822188349145,0.922253768339965,0.920707723883844,0.919240517029304,0.917839235445036,0.916490418307714,0.915182383741586,0.913883139568318,0.912645132228718,0.91146952348873,0.910322354287502,0.909211850927058,0.908107616343895,0.907039607165976,0.906027467632524,0.905044742475725,0.904087075597916,0.876753579748354,0.853854145705029,0.832607473599622,0.812929609444874,0.792687120470999,0.772865668326651,0.753716883273055,0.735181142516848,0.717172893481964,0.69970807009164,0.682457412309068,0.665738690334927,0.64948845629641,0.633726128215319,0.618386042801397,0.603207947540776,0.588471972110583,0.574145747203958,0.560206590450932,0.546629324133992,0.533161576138157,0.52003690057316,0.507272157165049,0.49481409506332,0.482699519794808,0.470646225751292,0.458919871569915,0.447489299306571,0.436310205303817,0.425395085648646,0.414529793365471,0.403888038815465,0.393485279319546,0.383283454237808,0.373341659826892,0.363368130733974,0.353621340672047,0.344075317845364,0.334721625537,0.325547139605203,0.316365677284665,0.307337685941222,0.298483922985945,0.289786026293331,0.281264491276314,0.272684673924875,0.264257516946314,0.255932476217714,0.247788631234903,0.239782160056575
"BFA_2",0,0.0889798280862727,0.0854289911160313,0.082399110777826,0.0795262320130267,0.574600010614775,0.551877627070707,0.532364092919082,0.513853870838172,0.789302639039518,0.759023582810378,0.731979903838538,0.70648656446764,0.910054006838572,0.874868576657559,0.843887930355947,0.81308487376618,0.928219071219255,0.89172418604195,0.859526054854451,0.828568713747236,0.922473222926815,0.885309508180627,0.852710213416127,0.821695007327899,0.791337256526136,0.760806640046012,0.731540731116495,0.70366558898975,0.67674073182557,0.650947473365396,0.623138636830507,0.597240883996414,0.572862368067663,0.549202057593776,0.525838455430718,0.501417778004992,0.47777146163678,0.455007033130671,0.433289993123865,0.412330659738775,0.39112497439705,0.371631689997465,0.353175211085537,0.33552856415764,0.318535938409616,0.301899554468498,0.286330116128751,0.30135655197346,0.299538204287359,0.285701736625523,0.301203354439285,0.319205847805648,0.318298776712714,0.319195359126817,0.321941444145623,0.329623538485194,0.31046438909993,0.294908187175039,0.280532943113789,0.274935063330918,0.279537693262878,0.280978231709416,0.286711339578223,0.298575100993403,0.314180579274408,0.334451053527724,0.354988344257562,0.374863630259532,0.394495368441122,0.414030852263937,0.427946630866267,0.441429530239722,0.45668764885049,0.471509786938852,0.485632887615591,0.499308511476681,0.512619135973416,0.525439059072043,0.537677871841745,0.549313505257925,0.560946462301381,0.571896552090181,0.5824891391839,0.592632009950684,0.602316102055001,0.611994307252377,0.621263150833908,0.630247984409559,0.638835467126196,0.647055123578945,0.655367731759722,0.663305637632546,0.671052333983901,0.678449039474348,0.685476231803932,0.692775248270533,0.699716625144084,0.70651217991883,0.712980817107441,0.71914867774081,0.725577481888504,0.731761453776045,0.737718260277322,0.743504475422203,0.748985051193848,0.754635325446021,0.760110475968334,0.765395228704088,0.770488253373617,0.775387915957393,0.753947843400539,0.736709718642206,0.721023770281916,0.706653479559642,0.691549830895745,0.676828709405387,0.662583116604104,0.648810422879779,0.635418967299966,0.622466254057859,0.609517197819009,0.596982591614849,0.584821566091308,0.572984542645909,0.561496408084988,0.549929509520565,0.538678304198332,0.527751530066889,0.517118501126659,0.506766000817146,0.496216063593506,0.485921677482585,0.475919113910976,0.466165888897264,0.456681059278252,0.446886424538341,0.437323083656054,0.428065767529991,0.419001839205848,0.41013999460518,0.400867580987838,0.391740958611885,0.382879925864644,0.374193825178982,0.365707083891306,0.356664256542723,0.347821591543609,0.339219049860454,0.330786906340621,0.322471468606208,0.313724327316548,0.305127144758622,0.296717201066643,0.288444184102113,0.280321778604718,0.271906259773823,0.263633411663288,0.255466371127092,0.247462954133188,0.239578429381992
"BFA_20",0,0.0889798280862727,0.0854289911160313,0.082399110777826,0.0795262320130267,0.574600010614775,0.551877627070707,0.532364092919082,0.513853870838172,0.789302639039518,0.759023582810378,0.731979903838538,0.70648656446764,0.910054006838572,0.874868576657559,0.843887930355947,0.81308487376618,0.928219071219255,0.89172418604195,0.859526054854451,0.828568713747236,0.922473222926815,0.885309508180627,0.852710213416127,0.821695007327899,0.791337256526136,0.760806640046012,0.731540731116495,0.70366558898975,0.67674073182557,0.650947473365396,0.623138636830507,0.597240883996414,0.572862368067663,0.549202057593776,0.525838455430718,0.501417778004992,0.47777146163678,0.455007033130671,0.433289993123865,0.412330659738775,0.39112497439705,0.371631689997465,0.353175211085537,0.33552856415764,0.318535938409616,0.301899554468498,0.286330116128751,0.301356551973459,0.299538204287359,0.285701736625523,0.301203354439285,0.319205847805648,0.318298776712714,0.319195359126817,0.321941444145624,0.329623538485194,0.31046438909993,0.294908187175039,0.280532943113789,0.274935063330918,0.279537693262878,0.280978231709416,0.286711339578223,0.298575100993403,0.314180579274408,0.334451053527724,0.354988344257562,0.374863630259532,0.928898501724868,0.928814014674528,0.923758254955558,0.91956783876249,0.917888912632558,0.916577524479104,0.915115253123454,0.913650882625672,0.912279466246632,0.910999032899838,0.909781546642554,0.908594847835867,0.907427454667861,0.906326720284085,0.905304302873927,0.904324563099277,0.903355816296557,0.902426097786366,0.901546689782213,0.900726202364647,0.899936607552397,0.899157446289858,0.898428598328833,0.897739274465317,0.89710594280864,0.896484510365,0.895873750488036,0.895313157897225,0.894782773817774,0.894294723668562,0.893816870000546,0.893341744889035,0.892903503223226,0.892492398415737,0.892111431110678,0.891736728780676,0.89136055515316,0.891008858442737,0.890669840165835,0.890359254221053,0.890053444582623,0.889748358426879,0.863071464609524,0.840802772156757,0.820175635138217,0.801089101917761,0.781419144870261,0.762165934188643,0.743563426881829,0.725558349919024,0.708064470175861,0.6911023530304,0.674330948166729,0.658078389707597,0.642283745313282,0.626958745907363,0.612047816627732,0.597272054437665,0.582924326554104,0.568976843539333,0.555406031317626,0.542188044795926,0.529045377892601,0.516236032436266,0.503779030862382,0.49162232188609,0.479800733605258,0.467999082828338,0.456513715736693,0.445325271745047,0.434381834000813,0.4236954752044,0.41300764978846,0.402534700161354,0.392303708560937,0.382270754383138,0.372491071327581,0.362621234202193,0.352975175128714,0.343534268056563,0.334283247960473,0.325204470883131,0.31607139742885,0.307091403643026,0.298287087777452,0.28963652807033,0.281159461139293,0.27259794872492,0.264187983709553,0.255880546204456,0.247752346679016,0.239759461877892
"BFA_21",0,0.0889798280862727,0.0854289911160313,0.082399110777826,0.0795262320130267,0.574600010614775,0.551877627070707,0.532364092919082,0.513853870838172,0.789302639039518,0.759023582810378,0.731979903838538,0.70648656446764,0.910054006838572,0.874868576657559,0.843887930355947,0.81308487376618,0.928219071219255,0.89172418604195,0.859526054854451,0.828568713747236,0.922473222926815,0.885309508180627,0.852710213416127,0.821695007327899,0.791337256526136,0.760806640046012,0.731540731116495,0.70366558898975,0.67674073182557,0.650947473365396,0.623138636830507,0.597240883996414,0.572862368067663,0.549202057593776,0.525838455430718,0.501417778004992,0.47777146163678,0.455007033130671,0.433289993123866,0.412330659738775,0.39112497439705,0.371631689997465,0.353175211085537,0.33552856415764,0.318535938409616,0.301899554468498,0.286330116128751,0.301356551973459,0.299538204287359,0.285701736625523,0.301203354439285,0.319205847805648,0.318298776712714,0.319195359126817,0.321941444145624,0.329623538485194,0.31046438909993,0.294908187175039,0.280532943113789,0.274935063330918,0.279537693262879,0.280978231709416,0.286711339578223,0.298575100993403,0.314180579274408,0.334451053527724,0.354988344257562,0.374863630259532,0.995902924040886,0.993358449890293,0.985924004706187,0.979517676542943,0.975715153398117,0.972380914818785,0.968964521594138,0.965601871478027,0.962389594508861,0.959341233207996,0.956436572069692,0.953642186275734,0.950869862264431,0.948258173955004,0.945779446470094,0.943405133857901,0.941100715026828,0.938840956036466,0.936689142066356,0.934639245934928,0.932673936341639,0.930766487191199,0.928904005259965,0.927132983875105,0.92544894929268,0.923822188349145,0.922253768339965,0.920707723883844,0.919240517029304,0.917839235445036,0.916490418307714,0.915182383741587,0.913883139568318,0.912645132228719,0.911469523488731,0.910322354287502,0.909211850927058,0.908107616343895,0.907039607165976,0.906027467632524,0.905044742475725,0.904087075597917,0.876753579748354,0.853854145705029,0.832607473599622,0.812929609444874,0.792687120471,0.772865668326651,0.753716883273055,0.735181142516848,0.717172893481964,0.69970807009164,0.682457412309067,0.665738690334927,0.649488456296411,0.633726128215319,0.618386042801397,0.603207947540777,0.588471972110583,0.574145747203958,0.560206590450932,0.546629324133992,0.533161576138156,0.52003690057316,0.507272157165049,0.49481409506332,0.482699519794808,0.470646225751292,0.458919871569915,0.44748929930657,0.436310205303818,0.425395085648646,0.414529793365471,0.403888038815464,0.393485279319546,0.383283454237808,0.373341659826892,0.363368130733974,0.353621340672047,0.344075317845364,0.334721625537,0.325547139605203,0.316365677284665,0.307337685941222,0.298483922985945,0.289786026293331,0.281264491276314,0.272684673924876,0.264257516946314,0.255932476217714,0.247788631234903,0.239782160056575
"BFA_22",0,0.0889798280862727,0.0854289911160313,0.082399110777826,0.0795262320130267,0.574600010614775,0.551877627070707,0.532364092919082,0.513853870838172,0.789302639039518,0.759023582810378,0.731979903838538,0.70648656446764,0.910054006838572,0.874868576657559,0.843887930355946,0.81308487376618,0.928219071219255,0.89172418604195,0.859526054854451,0.828568713747236,0.922473222926815,0.885309508180627,0.852710213416127,0.821695007327899,0.791337256526136,0.760806640046012,0.731540731116495,0.70366558898975,0.67674073182557,0.650947473365396,0.623138636830507,0.597240883996414,0.572862368067663,0.549202057593777,0.525838455430718,0.501417778004992,0.47777146163678,0.455007033130671,0.433289993123866,0.412330659738775,0.39112497439705,0.371631689997465,0.353175211085537,0.33552856415764,0.318535938409616,0.301899554468498,0.286330116128751,0.301356551973459,0.299538204287359,0.285701736625523,0.301203354439285,0.319205847805648,0.318298776712714,0.319195359126818,0.321941444145624,0.329623538485194,0.31046438909993,0.294908187175039,0.280532943113789,0.274935063330918,0.279537693262878,0.280978231709416,0.286711339578223,0.298575100993403,0.986700340155088,0.98126995596165,0.977457382407408,0.974191398959881,0.974454329910387,0.972856349412737,0.966196411082797,0.960409843792297,0.957223565353525,0.954492659590068,0.951671755396632,0.948850405449144,0.946148254600113,0.943589817392628,0.941160184218638,0.938845730825457,0.936540509090103,0.934355900228438,0.932283228644086,0.930313876585647,0.928421612090832,0.926564262262812,0.924774580861412,0.923072704881298,0.921457247713919,0.919904173867587,0.91837645498335,0.916902340410727,0.915507322379202,0.914168123329044,0.912893270695277,0.911617088134705,0.910392410407237,0.909221795581105,0.908109204546397,0.907038722859569,0.905961573535591,0.904922176045339,0.903936850750817,0.902982142949345,0.902069332816824,0.901148399890717,0.900245822585506,0.899393258230278,0.898572819119677,0.897780366598252,0.870606316062422,0.847849876556604,0.826741186379867,0.807203414562479,0.78710498797847,0.767427490942146,0.748408372118479,0.729996954172736,0.712116162743606,0.694783789491866,0.677669035039019,0.661072906558812,0.644943214292065,0.629302511232587,0.614089198708127,0.599047927080556,0.584437896324538,0.570233089392853,0.556418476785845,0.542969822045014,0.529647462857309,0.516658198788292,0.504025088414073,0.491700504021888,0.479721754982013,0.46782783865031,0.456246008600012,0.44495800448991,0.433921527979044,0.42315450079568,0.412454314986765,0.401961608042947,0.391701140451046,0.381645059757651,0.37185513273623,0.362035480077838,0.35241989069892,0.342998068995602,0.333773225129078,0.324733472047809,0.315665405145785,0.306727623252545,0.29796163273115,0.289353663084566,0.280921117883316,0.272402628100413,0.264022955055368,0.255743833852054,0.24764500068794,0.239679795919288
"BFA_23",0,0.0889798280862727,0.0854289911160313,0.082399110777826,0.0795262320130267,0.574600010614775,0.551877627070707,0.532364092919082,0.513853870838172,0.789302639039518,0.759023582810378,0.731979903838538,0.70648656446764,0.910054006838572,0.874868576657559,0.843887930355946,0.81308487376618,0.928219071219255,0.89172418604195,0.859526054854451,0.828568713747235,0.922473222926815,0.885309508180627,0.852710213416127,0.821695007327899,0.791337256526136,0.760806640046012,0.731540731116495,0.70366558898975,0.67674073182557,0.650947473365396,0.623138636830507,0.597240883996414,0.572862368067663,0.549202057593777,0.525838455430718,0.501417778004992,0.47777146163678,0.455007033130671,0.433289993123865,0.412330659738775,0.39112497439705,0.371631689997465,0.353175211085536,0.33552856415764,0.318535938409616,0.301899554468498,0.286330116128751,0.301356551973459,0.299538204287359,0.285701736625523,0.301203354439285,0.319205847805648,0.318298776712714,0.319195359126818,0.321941444145624,0.329623538485194,0.31046438909993,0.294908187175039,0.280532943113789,0.274935063330918,0.279537693262878,0.280978231709416,0.286711339578223,0.298575100993403,0.314180579274408,0.334451053527724,0.354988344257562,0.374863630259532,0.394495368441122,0.414030852263937,0.427946630866267,0.441429530239722,0.45668764885049,0.471509786938852,0.485632887615591,0.499308511476681,0.512619135973416,0.525439059072043,0.537677871841744,0.549313505257925,0.560946462301381,0.571896552090182,0.5824891391839,0.592632009950684,0.602316102055001,0.611994307252377,0.621263150833908,0.630247984409559,0.638835467126197,0.647055123578945,0.655367731759721,0.663305637632546,0.671052333983901,0.678449039474348,0.685476231803932,0.692775248270534,0.699716625144084,0.70651217991883,0.712980817107441,0.71914867774081,0.725577481888504,0.731761453776045,0.737718260277322,0.743504475422203,0.748985051193848,0.754635325446021,0.760110475968334,0.765395228704088,0.770488253373617,0.775387915957393,0.753947843400539,0.736709718642206,0.721023770281916,0.706653479559642,0.691549830895745,0.676828709405387,0.662583116604104,0.648810422879779,0.635418967299966,0.622466254057859,0.609517197819009,0.596982591614849,0.584821566091308,0.572984542645909,0.561496408084988,0.549929509520565,0.538678304198332,0.527751530066889,0.517118501126659,0.506766000817146,0.496216063593506,0.485921677482585,0.475919113910976,0.466165888897265,0.456681059278252,0.446886424538341,0.437323083656053,0.428065767529991,0.419001839205848,0.41013999460518,0.400867580987838,0.391740958611885,0.382879925864644,0.374193825178982,0.365707083891306,0.356664256542723,0.347821591543609,0.339219049860454,0.330786906340621,0.322471468606208,0.313724327316548,0.305127144758622,0.296717201066643,0.288444184102113,0.280321778604718,0.271906259773823,0.263633411663289,0.255466371127092,0.247462954133189,0.239578429381992
"BFA_24",0,0.0889798280862727,0.0854289911160313,0.082399110777826,0.0795262320130267,0.574600010614775,0.551877627070707,0.532364092919082,0.513853870838172,0.789302639039518,0.759023582810378,0.731979903838538,0.70648656446764,0.910054006838572,0.874868576657559,0.843887930355946,0.81308487376618,0.928219071219255,0.89172418604195,0.859526054854451,0.828568713747236,0.922473222926815,0.885309508180627,0.852710213416127,0.821695007327899,0.791337256526136,0.760806640046012,0.731540731116495,0.70366558898975,0.67674073182557,0.650947473365396,0.623138636830507,0.597240883996414,0.572862368067663,0.549202057593776,0.525838455430718,0.501417778004992,0.47777146163678,0.455007033130671,0.433289993123866,0.412330659738775,0.39112497439705,0.371631689997465,0.353175211085536,0.33552856415764,0.318535938409616,0.301899554468498,0.286330116128751,0.301356551973459,0.299538204287359,0.285701736625523,0.301203354439285,0.319205847805648,0.318298776712714,0.319195359126817,0.321941444145624,0.329623538485194,0.31046438909993,0.294908187175039,0.280532943113789,0.274935063330918,0.279537693262878,0.280978231709416,0.286711339578223,0.298575100993403,0.314180579274408,0.926825627101243,0.924902439471709,0.92341575022843,0.922909909384029,0.923175968202537,0.918351467365273,0.914312338733421,0.912790560140147,0.911631863943017,0.910327587211872,0.90899304296374,0.907739757963857,0.906565712108998,0.905453378647729,0.904391131967224,0.903342711620935,0.902338706983908,0.901400798687006,0.900512543645711,0.899653941416489,0.898832734807908,0.898039453766948,0.897294188548693,0.896587365516103,0.895904527188583,0.895263521835803,0.894643677628386,0.894071264277521,0.893514044923059,0.892981534487193,0.892484491389142,0.892005723586399,0.891558333988466,0.891128757474828,0.890711182124549,0.890320062750175,0.8899446726452,0.889592831244569,0.889250483560813,0.888917780893921,0.888601206525851,0.888287349563059,0.887996974598196,0.887715788017493,0.887443127338308,0.860795815589733,0.838548411387243,0.817936991142208,0.798870540587255,0.779228259968861,0.760004207413315,0.741422810564034,0.723434096780705,0.705960458086696,0.689025899367337,0.672287489576501,0.656059142719487,0.640286019469168,0.624985292426928,0.610105742349643,0.595370699157307,0.581056304878117,0.567138078151731,0.553600079657524,0.540420980122996,0.527331547978965,0.514568346035037,0.502153927156038,0.490041650178247,0.478269500463667,0.466535877083503,0.45511155390645,0.443979767981486,0.433092773132602,0.422468123523173,0.411859308145942,0.401462611979085,0.391298261009791,0.381331614401632,0.371621129915819,0.361831149891073,0.352265353966348,0.342892134127342,0.333706554820468,0.324693842781912,0.315621729352652,0.306707536813035,0.29795864969201,0.289359594503648,0.280928394844916,0.272399231857793,0.264029385031909,0.255755249238912,0.247656250812322,0.239686200681598
